Country Name,Year,GDP Growth,GFCF change,Inflation change,Unemployment change
Austria,2017,2.25857243250671,4.2365819058269,1.1896773612005078,-0.5030000000000001
Austria,2018,2.42538536088061,4.355438285863,-0.08288929956046998,-0.6280000000000001
Austria,2019,1.45052918393192,4.54657328030099,-0.4674841727689598,-0.3730000000000002
Belarus,1997,11.4000054580737,21.6999975911052,11.225289582552605,-1.2000000000000002
Belarus,1998,8.39999134340503,10.1000225754382,8.932350717787195,-0.5
Belarus,1999,3.39999924144169,-3.99998102736066,220.80903383623783,-0.19999999999999973
Belarus,2000,5.80000336082973,2.29997943082377,-100.0,0.0
Belarus,2001,4.72530604998076,-2.27029657159163,-100.0,0.19999999999999973
Belarus,2002,5.04526750544755,6.69896919189712,-18.597385026968198,0.7000000000000002
Belarus,2003,7.04319251194431,20.6015922100563,-14.139708221532,0.10000000000000009
Belarus,2004,11.449743057227,19.8942934418916,-10.289597419582801,-1.2000000000000002
Belarus,2005,9.40000158864025,19.5032689991133,-7.7693630479713995,-0.3999999999999999
Belarus,2006,9.99999472133968,31.6003717889611,-3.3417504104373297,-0.30000000000000004
Belarus,2007,8.60000659901785,16.3997591321665,1.4296236996972098,-0.19999999999999996
Belarus,2008,10.199999472722,23.7999264117343,6.41112374777232,-0.19999999999999996
Belarus,2009,0.199995249384855,5.00004948552095,-1.8922201417853,5.3
Belarus,2010,7.79826683524436,17.7929776510025,-5.209908297915031,0.0
Belarus,2011,5.37870750437234,13.8091853817587,45.492950268692226,-5.5
Belarus,2012,1.68713553434753,-11.4440440879897,5.991037711434501,-0.09999999999999998
Belarus,2013,1.0034707715852,8.97084864685642,-40.907474985464496,0.0
Belarus,2014,1.7262099894002,-5.84145383606803,-0.1927066851138015,0.0
Belarus,2015,-3.82966307070085,-15.4615534738486,-4.5850645877,0.5
Belarus,2016,-2.52583140897062,-14.5004905638599,-1.6979089996239,4.844
Belarus,2017,2.53162368036521,5.53849269296973,-5.804743513571751,-0.19600000000000062
Belarus,2018,3.14963949909348,2.59354013431403,-1.1595350462709293,-0.8849999999999998
Belarus,2019,1.44620667102681,6.15317477634738,0.7258537448915998,-0.5979999999999999
Belgium,1997,3.79365762950188,6.69910130396451,-0.44886057837716,-0.5330000000000013
Belgium,1998,1.96180827198427,2.25196617349188,-0.6789102067789701,0.3730000000000011
Belgium,1999,3.54274346363066,4.09524053602199,0.17159794582784005,-0.6740000000000013
Belgium,2000,3.71667938420875,4.9691815738252,1.4236695277306302,-2.062999999999999
Belgium,2001,1.09961888777849,1.62608580479244,-0.07525953104830041,-0.40800000000000036
Belgium,2002,1.70688458453354,-4.13036218052278,-0.8240438691072098,0.7320000000000002
Belgium,2003,1.03798254902905,-0.131979551666035,-0.05625036204976985,0.7699999999999996
Belgium,2004,3.5712043433582,9.02985942334359,0.50831911268934,-0.3169999999999993
Belgium,2005,2.32173705381926,5.73778806637881,0.6841495243070796,1.076999999999999
Belgium,2006,2.55234994366351,1.9054436503046,-0.9902249359956199,-0.19399999999999906
Belgium,2007,3.67688113594973,7.2819242732016,0.03184859956348007,-0.7870000000000008
Belgium,2008,0.446928735275904,1.90692839399502,2.66638790481593,-0.48299999999999965
Belgium,2009,-2.02074306169408,-6.62266204761684,-4.542589879209387,0.9320000000000004
Belgium,2010,2.86429270764155,0.00697543818166935,2.242444878349947,0.3849999999999989
Belgium,2011,1.69451389861332,5.22021932085251,1.3427829030028504,-1.1529999999999996
Belgium,2012,0.739217283058679,0.648734159437609,-0.6924186727684303,0.40200000000000014
Belgium,2013,0.459242192907709,-2.26966505361041,-1.72656749418359,0.8830000000000009
Belgium,2014,1.57853314322614,5.35647179899553,-0.7730931069184779,0.09799999999999898
Belgium,2015,2.04145900919961,3.74152462439477,0.221426319433143,-0.04100000000000037
Belgium,2016,1.26668640902095,4.15534090160928,1.412423493741745,-0.6519999999999992
Belgium,2017,1.6195802783878,1.40229629027613,0.15211821349426002,-0.7439999999999998
Belgium,2018,1.79294519302076,3.03742132359417,-0.07280586137420997,-1.138
Belgium,2019,2.24083533103139,5.05356642120994,-0.61634542868757,-0.5880000000000001
Brazil,1997,3.39484598630671,8.41811438554487,-8.83095308396906,0.968
Brazil,1998,0.338097901207306,-0.163840801576328,-3.7316362234910203,1.1470000000000002
Brazil,1999,0.467937566477133,-8.87530236409793,1.6633712062261496,0.9749999999999996
Brazil,2000,4.38794944745618,4.81319157830976,2.1856935604459906,0.0
Brazil,2001,1.38989640095637,1.30447552450357,-0.20378203459743016,-0.47600000000000087
Brazil,2002,3.05346185909312,-1.44377481468328,1.6098053522080793,-0.007999999999999119
Brazil,2003,1.14082899824888,-3.98451236425453,6.264755345731391,0.5280000000000005
Brazil,2004,5.75996463670954,8.48696340775797,-8.11773462295507,-1.0970000000000013
Brazil,2005,3.20213206130431,1.95630180140431,0.2723521091300096,0.479000000000001
Brazil,2006,3.96198871122617,6.66078831607398,-2.6859690800205502,-0.859
Brazil,2007,6.06987060678338,11.952407885245,-0.54229513794257,-0.4120000000000008
Brazil,2008,5.09419544658736,12.2869579360166,2.03732091181516,-1.0119999999999987
Brazil,2009,-0.125812002161169,-2.13387481888293,-0.7905591040736901,1.1509999999999998
Brazil,2010,7.52822581815364,17.8539214362969,0.1506921023127603,0.0
Brazil,2011,3.97442307944702,6.83404641588128,1.5977227210501503,-1.8410000000000002
Brazil,2012,1.92117598576537,0.778776989148994,-1.2329504817609305,-0.32699999999999996
Brazil,2013,3.00482266944432,5.82720109055875,0.8008115260310404,-0.1800000000000006
Brazil,2014,0.503955740242247,-4.22406864818839,0.12472948876038004,-0.31599999999999984
Brazil,2015,-3.54576339269425,-13.9465002056656,2.7008608689999694,1.7830000000000004
Brazil,2016,-3.27591690782192,-12.1298264375012,-0.29075750086743035,3.042
Brazil,2017,1.32286905404399,-2.55735555172009,-5.29277017296724,1.2119999999999997
Brazil,2018,1.783666761634,5.23175830771328,0.21847693344060026,-0.46199999999999974
Brazil,2019,1.22077782360842,4.02606748259448,0.06812592840165,-0.39400000000000013
Bulgaria,1997,-14.1153807642086,150.473476735739,250.0,1.1999999999999993
Bulgaria,1998,3.78912136387723,32.6271724468172,-100.0,-1.5
Bulgaria,1999,-8.39609256986793,22.3858029505295,-16.09916162316194,1.9000000000000004
Bulgaria,2000,4.58722685869408,16.479255447049,7.74321931009694,2.1180000000000003
Bulgaria,2001,3.82370396508492,19.8317480748781,-2.95532285668056,16.392
Bulgaria,2002,5.8719296097282,8.13564488678871,-1.5507956151001903,-14.5
Bulgaria,2003,5.23715425251341,12.8530978498213,-3.4615019613906997,-4.376999999999999
Bulgaria,2004,6.510425672373,13.7863920379778,3.79848904663518,-1.6959999999999997
Bulgaria,2005,7.0563496005182,26.733585665274,-1.10829267134371,-1.9540000000000006
Bulgaria,2006,6.80258960222969,12.9505030615685,2.2227565565804195,-1.1319999999999997
Bulgaria,2007,6.65438762501466,13.0558136241819,1.14093956235957,-2.0730000000000004
Bulgaria,2008,6.1295587623277,21.9662533281749,3.946185409343091,-1.2679999999999998
Bulgaria,2009,-3.34714226298303,-17.6729106625524,-9.59551736025394,1.2069999999999999
Bulgaria,2010,1.55535951301474,-17.6409085303825,-0.3142116341070298,3.4619999999999997
Bulgaria,2011,2.09017569644121,-4.40282076805504,1.7809128609775997,0.9809999999999999
Bulgaria,2012,0.748814802957327,1.8207139850104,-1.2653351677085096,1.0099999999999998
Bulgaria,2013,-0.542751313085674,0.544354340841295,-2.0644747573972184,0.6710000000000012
Bulgaria,2014,0.949448520821818,3.47831747555954,-2.308277343561402,-1.5170000000000012
Bulgaria,2015,3.39755387590648,2.65601749181307,1.3135505416400148,-2.280999999999999
Bulgaria,2016,3.02662839224124,-6.6261772592773,-0.694016625445325,-1.5680000000000005
Bulgaria,2017,2.74592725876734,3.23071921364331,2.86024608088512,-1.4110000000000005
Bulgaria,2018,2.69490655338835,5.40393339823811,0.7529485438168804,-0.952
Bulgaria,2019,4.03518894662498,4.52922609919571,0.2891847097195197,-0.9819999999999993
Canada,1997,4.28004003435613,11.679667418892,0.050685255773929905,-0.5189999999999984
Canada,1998,3.89615182909806,3.23428967812562,-0.62527392418729,-0.822000000000001
Canada,1999,5.16291362410595,5.13111529399366,0.7389004944011701,-0.6959999999999997
Canada,2000,5.17763566824114,5.06582412902672,0.9845970058605698,-0.7540000000000004
Canada,2001,1.78997287991373,4.81952375170201,-0.19431981712069968,0.39000000000000057
Canada,2002,3.01805051224973,0.996616618757272,-0.26672573039050995,0.44599999999999973
Canada,2003,1.80151813598957,5.21744603769525,0.5001688041925698,-0.09100000000000019
Canada,2004,3.08698080915133,8.43521631414048,-0.90130449502856,-0.38900000000000023
Canada,2005,3.20420042827129,9.12407680867015,0.35629331582511004,-0.4269999999999996
Canada,2006,2.63430381378384,6.27976308904327,-0.21152663905606017,-0.274
Canada,2007,2.0718250311097,3.1676484222132,0.13635859732676003,-0.3280000000000003
Canada,2008,1.00428919859834,1.62653671196868,0.23188668177462013,0.1280000000000001
Canada,2009,-2.92595564732009,-11.3139907666928,-2.070803871433691,2.176000000000001
Canada,2010,3.08991946152595,11.5116661895506,1.477404737916971,-0.28200000000000003
Canada,2011,3.14610049123631,4.63721098131444,1.13526354779724,-0.5410000000000013
Canada,2012,1.76096158776859,4.88611117823893,-1.39645685747834,-0.24499999999999922
Canada,2013,2.3291225062102,1.44891511417566,-0.577386333429853,-0.24900000000000055
Canada,2014,2.87003607545671,2.25022348383118,0.9683440093632931,-0.1200000000000001
Canada,2015,0.659176863558869,-5.20989542225385,-0.78139454623584,-0.0779999999999994
Canada,2016,1.00139441390405,-4.65360034714323,0.30351818606808,0.09299999999999997
Canada,2017,3.03988022528195,3.34662808205562,0.16812458151891985,-0.6120000000000001
Canada,2018,2.77704055379553,2.52008450758969,0.6713415439512602,-0.5890000000000004
Canada,2019,1.88822358535141,0.813718019330707,-0.31895664836510007,-0.14699999999999935
Chile,1997,7.39173926780252,12.9847221318949,-1.2252531743084996,-0.2779999999999996
Chile,1998,4.18088662724911,3.53750910543557,-1.0236150984036705,0.17100000000000026
Chile,1999,-0.273631397756063,-13.5168077102446,-1.7733703699154297,3.850999999999999
Chile,2000,4.9716214885003,9.83334796299297,0.5063937818055901,-0.6669999999999998
Chile,2001,3.154034924374,2.2426286139017,-0.27417242705117006,-0.10099999999999909
Chile,2002,3.20279913985533,4.42938159046548,-1.0797023635074998,-0.2220000000000013
Chile,2003,4.72324526681116,8.54861443976387,0.32078059092906974,-0.4029999999999987
Chile,2004,6.67425416745972,13.2648191304909,-1.7554400434010198,0.39700000000000024
Chile,2005,5.83704571525745,23.0824945852491,1.9978374998433397,-0.822000000000001
Chile,2006,6.04999082904382,6.45251375212517,0.33944112311562025,-0.3160000000000007
Chile,2007,5.16823098722429,10.5717887316985,1.0157820469863297,-0.5969999999999995
Chile,2008,3.7893928023371,18.6751951541217,4.308469346415711,0.8580000000000005
Chile,2009,-1.1180372326977,-11.0575936446385,-8.363223552035173,2.0280000000000005
Chile,2010,5.85165101730949,11.1067080195832,1.0576659011822132,-2.9060000000000006
Chile,2011,6.22389678693851,15.0659450954175,1.93050586304984,-1.0869999999999997
Chile,2012,6.15534002096459,12.0100003845946,-0.3337685404625401,-0.6830000000000007
Chile,2013,3.30850824469113,1.32159882832102,-1.21789286228457,-0.4339999999999993
Chile,2014,1.79264947361806,-4.05387208369976,2.9291197387007304,0.4499999999999993
Chile,2015,2.15194249853634,0.106963783173882,-0.36990174637610007,-0.16199999999999992
Chile,2016,1.75303874553305,-2.3599835009401,-0.5625799732393504,0.23500000000000032
Chile,2017,1.35769537797211,-3.32528626147545,-1.6034750902459898,0.2560000000000002
Chile,2018,3.99002947521676,6.49293471626376,0.25217134484537995,0.2530000000000001
Chile,2019,0.743130031576072,4.4855333626912,0.12265494350269979,0.0779999999999994
Colombia,1997,3.43029367788374,-2.01055693470843,-2.3275538008313,0.33000000000000007
Colombia,1998,0.569784088434517,-6.30089513941574,0.2069582157583021,2.8599999999999994
Colombia,1999,-4.20401524244947,-34.5563524935593,-7.803292841920101,5.059999999999999
Colombia,2000,2.92486148176778,-2.01885411029714,-1.6483388998934405,0.46000000000000085
Colombia,2001,1.67789830787579,9.72186716945866,-1.2597872828053198,-5.48
Colombia,2002,2.50398046659659,11.1181006971072,-1.6140536152596203,-0.5589999999999993
Colombia,2003,3.91827190322513,11.4859623008808,0.7782813416298806,-1.2599999999999998
Colombia,2004,5.33302206759905,11.1301273257699,-1.2257685739535802,0.49600000000000044
Colombia,2005,4.82876110773741,13.0311394382239,-0.8530004285680599,-2.655000000000001
Colombia,2006,6.71686869844402,18.7716726011776,-0.7575959906076903,0.0
Colombia,2007,6.73819469090975,19.8912511021848,1.2509612218622896,0.14200000000000124
Colombia,2008,3.28344618616541,-2.71546828140194,1.4525000973935507,0.06899999999999906
Colombia,2009,1.13964864548062,4.45527089458211,-2.79436834338029,0.793000000000001
Colombia,2010,4.49465897070922,7.10471717837787,-1.9305143332447403,-0.9130000000000003
Colombia,2011,6.94789198173555,12.2119694569371,1.1430311688424202,-0.8650000000000002
Colombia,2012,3.91263576716115,3.33413625597174,-0.24573155936195024,-0.3290000000000006
Colombia,2013,5.13399351995672,8.47983320059311,-1.1523096452967199,-0.7129999999999992
Colombia,2014,4.49903000110972,9.20654438230079,0.8818456345135499,-0.44700000000000095
Colombia,2015,2.95590137527523,2.80831014937937,2.09099328087792,-0.2270000000000003
Colombia,2016,2.08738250162794,-2.89002897472021,2.5236290877814502,0.3500000000000014
Colombia,2017,1.35936086788746,1.8542749056986,-3.19914698932664,0.1639999999999997
Colombia,2018,2.56432428277704,1.03684035131097,-1.0737439276444203,0.27399999999999913
Colombia,2019,3.18685539245533,2.23646761537439,0.2824499981087798,0.9199999999999999
Croatia,1997,6.16938110514332,27.534984402722,-0.12933844678807027,0.030000000000001137
Croatia,1998,2.24697581549674,2.40422883871703,2.2260250551636602,1.6819999999999986
Croatia,1999,-0.855873287610308,-0.06166078298277,-2.37754785239468,2.167
Croatia,2000,2.95627467759456,-1.74213083516749,0.5921767913971498,2.505000000000001
Croatia,2001,3.12086438822922,4.303969573963,-0.8346130807191199,4.396000000000001
Croatia,2002,5.82057782487921,11.1273231433514,-2.10491809272506,-5.407
Croatia,2003,5.59963345499783,20.985828269269,0.09555343367245994,-1.1290000000000013
Croatia,2004,4.1799487128833,2.82790493495287,0.28805898289699017,-0.2599999999999998
Croatia,2005,4.30749284799106,3.57013897734035,1.2617814539771697,-1.065999999999999
Croatia,2006,5.07683540524606,8.40051537741542,-0.12735232975096,-1.468
Croatia,2007,5.07502181206927,4.60875538119335,-0.29054315889561,-1.221
Croatia,2008,2.0116534187522,10.0698087179961,3.1776856321496605,-1.3790000000000013
Croatia,2009,-7.2179072545037,-14.8054806768493,-3.6984399289368004,0.6720000000000006
Croatia,2010,-1.24307134590256,-13.9199225127805,-1.347973405711,2.4179999999999993
Croatia,2011,-0.0829442867532464,-3.76402075907681,1.24217221939156,2.0580000000000016
Croatia,2012,-2.33990679818292,-4.53955253573673,1.13934621808628,2.2569999999999997
Croatia,2013,-0.396793619221853,0.991720135872924,-1.1954914265157899,1.3160000000000007
Croatia,2014,-0.425623768351187,-2.27205724266497,-2.431778223874058,0.038999999999997925
Croatia,2015,2.52255339863314,8.22979334015569,-0.249302845068643,-1.1149999999999984
Croatia,2016,3.56228782892714,4.97970917921235,-0.660500995355109,-3.072000000000001
Croatia,2017,3.39957395936727,1.60176095491454,2.25437210282349,-1.8949999999999996
Croatia,2018,2.8203231384537,3.94229244997935,0.3707529075940901,-2.776
Croatia,2019,3.39971661251161,9.00475111458358,-0.7283046639195411,-1.8150000000000004
Cyprus,1997,2.64089463952175,4.19579776240633,0.6264195788336298,0.2999999999999998
Cyprus,1998,6.11084674642566,-15.1535907572177,-1.3776371171031196,-0.10000000000000009
Cyprus,1999,4.99796042248005,14.8655577110651,-0.5977073265431703,2.232
Cyprus,2000,5.96531031488554,-1.04058504685142,2.5116576470205496,-0.766
Cyprus,2001,3.95256054086292,0.0123941043498945,-2.1686157297213997,-1.3159999999999998
Cyprus,2002,3.72295649883057,11.4053876691128,0.8281131345083699,-0.11400000000000032
Cyprus,2003,2.6232861229859,1.91984381103107,1.3379103350610704,0.8169999999999997
Cyprus,2004,5.02634392575987,5.78970166409157,-1.8528483188517804,0.617
Cyprus,2005,4.85300383835666,6.47587465795662,0.27394425528551025,0.7110000000000003
Cyprus,2006,4.71382866563106,20.8690278421986,-0.25547399351674027,-0.8879999999999999
Cyprus,2007,5.09806845261184,7.52440716350362,0.06796450691162015,-0.6469999999999998
Cyprus,2008,3.6468119905756,8.42284405933515,2.29635658232762,-0.1900000000000004
Cyprus,2009,-2.01526235906867,-13.631572202609,-4.3427317667750165,1.8380000000000005
Cyprus,2010,2.01469570699406,-1.43000090925828,2.103764188772746,0.766
Cyprus,2011,0.401437941132741,-11.7209806508224,0.85940855461959,4.63
Cyprus,2012,-3.44682208589713,-19.5120721299595,-0.9003952952193499,1.1069999999999993
Cyprus,2013,-6.55307825499119,-15.7497242859288,-2.788411776886829,4.034000000000001
Cyprus,2014,-1.82930910922002,-7.37936855597985,-0.9556311779989111,0.1460000000000008
Cyprus,2015,3.38307971194378,-1.7561147208542,-0.7420088360683299,-1.2510000000000012
Cyprus,2016,6.45455446625895,49.4678092749088,0.6678310238646399,-2.0199999999999996
Cyprus,2017,5.85254035493243,21.2046107187176,1.960933162841117,-1.8510000000000009
Cyprus,2018,5.69284172448825,-4.90142870363782,0.9037246991431229,-2.651
Cyprus,2019,5.83988491154004,6.86119507432477,-1.185120198558803,-1.3489999999999993
Czechia,1997,-0.518331043362068,-4.86685161785226,-0.16261806162547998,0.8220000000000005
Czechia,1998,-0.356566596194511,-1.29942566548105,2.1022088603332687,1.7809999999999997
Czechia,1999,1.38414894342924,-2.36492285870732,-8.56291708331559,2.247
Czechia,2000,4.00102863502944,7.53406989413597,1.63993984734403,0.06199999999999939
Czechia,2001,3.04297656257042,5.77923961079492,0.8872872783651897,-0.6359999999999992
Czechia,2002,1.56985532822202,1.86948996883807,-2.7596945996922098,-0.8470000000000004
Czechia,2003,3.58368845880418,2.37466054127331,-1.784241764663529,0.49600000000000044
Czechia,2004,4.81426100126959,4.00487261845906,2.641368611184779,0.5209999999999999
Czechia,2005,6.60161752988951,6.04201512844197,-0.90300992561937,-0.37100000000000044
Czechia,2006,6.76693268125427,5.48058078147716,0.6768946923441499,-0.7859999999999996
Czechia,2007,5.57033885921025,13.2842505435561,0.31913178867540015,-1.8250000000000002
Czechia,2008,2.68641195092762,1.91639132308576,3.50553942941198,-0.923
Czechia,2009,-4.65733109171755,-9.02353566595787,-5.33928644823141,2.269
Czechia,2010,2.43490215904518,0.349183835904853,0.4533499194349,0.6189999999999998
Czechia,2011,1.76035962445222,1.05740514453852,0.44449186362827997,-0.569
Czechia,2012,-0.785004299003617,-3.32838609418378,1.3704039297486101,0.26700000000000035
Czechia,2013,-0.0459036735515213,-2.16563592752074,-1.84932519376371,-0.0259999999999998
Czechia,2014,2.26210289708078,3.25399052538687,-1.094309282693606,-0.8450000000000006
Czechia,2015,5.38838083815307,9.73727993048247,-0.034624041151818996,-1.0599999999999996
Czechia,2016,2.5372845203138,-3.0274097035809,0.374139660890728,-1.096
Czechia,2017,5.16872430413071,4.87581532423104,1.767029775215697,-1.0590000000000002
Czechia,2018,3.22008806955105,10.0281809282884,-0.30103903510647,-0.6469999999999998
Czechia,2019,3.02987866345279,5.94510574787958,0.69838100968557,-0.23099999999999987
Denmark,1997,3.26089015774798,10.2076540566775,0.055868756315319956,-1.444
Denmark,1998,2.21815874223761,6.64592138906765,-0.33651555899227015,-0.36100000000000065
Denmark,1999,2.94802216063901,-0.261183051052257,0.6521442239664101,0.10300000000000065
Denmark,2000,3.74686259540198,8.16629474059951,0.40548658831923,-0.6660000000000004
Denmark,2001,0.823152998014436,-0.466959042788133,-0.5654120298119101,-0.3120000000000003
Denmark,2002,0.46634557149423,-2.29330934248121,0.08656660964435003,0.11000000000000032
Denmark,2003,0.390058556485101,1.63830584760399,-0.34935840573190013,-0.08399999999999963
Denmark,2004,2.66821926741747,3.51702471490809,-0.9207212752157499,1.0139999999999993
Denmark,2005,2.33664130821947,5.94263795381957,0.66345765166322,-0.37399999999999967
Denmark,2006,3.9130079783106,13.6686746725305,0.10640680173339989,-0.9330000000000003
Denmark,2007,0.909238928302372,0.690467842854289,-0.23095552244278994,-0.09599999999999964
Denmark,2008,-0.512016744849106,-2.49659286295402,1.7230020803805801,-0.11800000000000033
Denmark,2009,-4.90654772965155,-12.9674139108456,-2.11155803234036,2.726
Denmark,2010,1.87099114718497,-5.74674528206883,1.0062144595045202,1.338
Denmark,2011,1.33677776690328,0.388452503346187,0.4477578907646098,0.02200000000000024
Denmark,2012,0.226499791802965,3.73330286373319,-0.36076740386609973,0.028999999999999915
Denmark,2013,0.933340972371226,2.73276588975415,-1.6088430765683381,-0.4139999999999997
Denmark,2014,1.61939381103033,3.11121265754619,-0.22505123962852203,-0.4590000000000005
Denmark,2015,2.34259110757047,5.51838902782885,-0.11198638675796496,-0.6470000000000002
Denmark,2016,3.24595698524399,7.90588092765891,-0.20203415369154404,-0.2889999999999997
Denmark,2017,2.82173634129026,4.01137395451453,0.897132169575989,-0.1559999999999997
Denmark,2018,1.98953731496432,4.16644393480985,-0.3335227021203889,-0.702
Denmark,2019,1.49348695853648,-1.33794693977353,-0.05547789494401101,-0.11300000000000043
Ecuador,1997,4.32786476432231,7.85901322206348,6.2461083571499,-1.2100000000000009
Ecuador,1998,3.26652940374666,4.48284763997455,5.440865590171303,2.3200000000000003
Ecuador,1999,-4.73938579085588,-25.2177461847731,16.143572023433897,2.4700000000000006
Ecuador,2000,1.0918015643576,12.4468936647746,43.8543705067871,-9.16
Ecuador,2001,4.01562989958492,20.2562851129174,-58.419630240800196,-0.548
Ecuador,2002,4.09677665885357,18.0922825508548,-25.193147443599905,0.0
Ecuador,2003,2.72287733695474,0.376968112043912,-4.554233133593939,1.4100000000000001
Ecuador,2004,8.21102091734038,5.28039520125093,-5.1861328853485205,-0.6600000000000001
Ecuador,2005,5.29130826699402,10.7438466199309,-0.5749549774298401,-1.2229999999999999
